,node,id4,id3
1139,B01D 46,1139,8
1140,H01C 3,1140,254
1141,H01R 12,1141,275
1142,C08B 16,1142,155
1143,F16K 21,1143,161
1144,C07B 63,1144,305
1145,F28F 7,1145,312
1146,B62D 25,1146,119
1147,B26D 1,1147,233
1148,B60T 7,1148,209
1149,A44B 18,1149,491
1150,B21D 28,1150,49
1151,G01R 9,1151,83
1152,G21C 17,1152,142
1153,B41L 39,1153,273
1154,H02K 7,1154,216
1155,A01N 47,1155,374
1156,C09B 5,1156,67
1157,F25D 21,1157,279
1158,H02B 11,1158,31
1159,H02S 40,1159,54
1160,H04R 25,1160,296
1161,B24B 45,1161,141
1162,A61M 35,1162,122
1163,C22C 11,1163,310
1164,C09D 143,1164,224
1165,C08F 265,1165,278
1166,G01T 7,1166,159
1167,B30B 7,1167,397
1168,F04B 1,1168,506
1169,B65H 75,1169,63
1170,F24F 1,1170,288
1171,H04H 40,1171,421
1172,B01F 17,1172,520
1173,F16K 47,1173,161
1174,G01L 5,1174,352
1175,C10M 169,1175,82
1176,C08L 37,1176,322
1177,G02F 2,1177,509
1178,H01S 4,1178,236
1179,H01Q 7,1179,274
1180,B23K 20,1180,217
1181,C07F 7,1181,510
1182,H02P 5,1182,508
1183,G01H 17,1183,451
1184,F24S 20,1184,131
1185,H01H 50,1185,346
1186,C09D 11,1186,224
1187,F27D 9,1187,365
1188,A47J 37,1188,319
1189,C30B 33,1189,272
1190,F16D 129,1190,485
1191,F16L 11,1191,48
1192,F04D 1,1192,434
1193,F23H 11,1193,120
1194,B65H 55,1194,63
1195,B65D 25,1195,431
1196,C08J 5,1196,223
1197,C08C 4,1197,237
1198,H01M 8,1198,364
1199,C08F 255,1199,278
1200,F16F 1,1200,255
1201,C25F 3,1201,208
1202,C30B 1,1202,272
1203,G01C 3,1203,138
1204,F27B 14,1204,210
1205,C22C 37,1205,310
1206,B05B 11,1206,89
1207,G03B 39,1207,465
1208,H04B 17,1208,211
1209,G10L 17,1209,246
1210,B29B 7,1210,414
1211,A61P 33,1211,154
1212,B24D 13,1212,207
1213,F02B 31,1213,371
1214,B65B 11,1214,303
1215,A41C 5,1215,129
1216,B41L 19,1216,273
1217,C10B 45,1217,125
1218,C07C 69,1218,354
1219,F02C 6,1219,515
1220,B29D 7,1220,100
1221,F15B 11,1221,475
1222,B30B 3,1222,397
1223,B24B 7,1223,141
1224,F01L 13,1224,411
1225,G03B 43,1225,465
1226,A47J 19,1226,319
1227,B25B 33,1227,495
1228,B41M 1,1228,148
1229,B62K 23,1229,258
1230,H01H 35,1230,346
1231,C03B 27,1231,24
1232,G08B 1,1232,333
1233,B23K 37,1233,217
1234,F21V 15,1234,117
1235,H02P 21,1235,508
1236,H04R 1,1236,296
1237,H02M 3,1237,377
1238,F41B 6,1238,170
1239,B65D 23,1239,431
1240,B65G 49,1240,152
1241,A01G 7,1241,452
1242,B29K 61,1242,321
1243,B82Y 35,1243,175
1244,B62M 3,1244,358
1245,A42B 1,1245,257
1246,C04B 20,1246,454
1247,C08F 20,1247,278
1248,B05D 1,1248,503
1249,B32B 15,1249,21
1250,C07C 67,1250,354
1251,C07F 11,1251,510
1252,B62J 11,1252,147
1253,F21V 21,1253,117
1254,F03G 7,1254,213
1255,H02S 99,1255,54
1256,C23F 1,1256,26
1257,C40B 20,1257,441
1258,C07D 231,1258,93
1259,B29K 101,1259,321
1260,H01C 13,1260,254
1261,G07F 7,1261,262
1262,B65H 23,1262,63
1263,A42B 3,1263,257
1264,G06F 113,1264,417
1265,C10B 1,1265,125
1266,C02F 7,1266,130
1267,D06F 39,1267,289
1268,F16M 7,1268,18
1269,D02G 3,1269,53
1270,D21B 1,1270,521
1271,F23G 5,1271,139
1272,C25C 5,1272,369
1273,C01D 15,1273,9
1274,G07D 11,1274,50
1275,G01M 5,1275,62
1276,A61P 37,1276,154
1277,G03B 7,1277,465
1278,B65H 19,1278,63
1279,B01D 69,1279,8
1280,C09D 5,1280,224
1281,C08B 5,1281,155
1282,F16D 123,1282,485
1283,F28F 9,1283,312
1284,H01F 21,1284,234
1285,G01B 5,1285,112
1286,C07B 39,1286,305
1287,H01Q 25,1287,274
1288,F16D 125,1288,485
1289,A01P 13,1289,114
1290,B60H 1,1290,390
1291,G01N 9,1291,144
1292,A61P 13,1292,154
1293,G11B 27,1293,277
1294,D01F 8,1294,478
1295,H02S 30,1295,54
1296,E05B 35,1296,302
1297,F16L 19,1297,48
1298,C23C 24,1298,188
1299,F27D 17,1299,365
1300,F21V 9,1300,117
1301,G08B 3,1301,333
1302,B65H 43,1302,63
1303,G01S 1,1303,511
1304,G05G 5,1304,167
1305,A61G 10,1305,231
1306,C09J 133,1306,471
1307,C22C 30,1307,310
1308,B60K 17,1308,487
1309,C01G 5,1309,470
1310,G07B 1,1310,260
1311,G07F 13,1311,262
1312,A63F 9,1312,197
1313,C07D 213,1313,93
1314,H01J 31,1314,29
1315,H01F 1,1315,234
1316,B65B 3,1316,303
1317,E04C 5,1317,295
1318,F21Y 113,1318,367
1319,C01G 25,1319,470
1320,C07D 409,1320,93
1321,F16D 13,1321,485
1322,G06Q 99,1322,386
1323,H01Q 17,1323,274
1324,H04L 1,1324,84
1325,C30B 28,1325,272
1326,B29K 25,1326,321
1327,H02H 3,1327,149
1328,B60P 3,1328,239
1329,C05F 7,1329,460
1330,H02K 44,1330,216
1331,B01J 47,1331,490
1332,C07C 231,1332,354
1333,C11D 11,1333,468
1334,C02F 101,1334,130
1335,B63B 43,1335,381
1336,G09F 23,1336,306
1337,H03K 27,1337,163
1338,B01J 7,1338,490
1339,G01V 9,1339,252
1340,E01F 9,1340,58
1341,F16H 61,1341,486
1342,G21G 1,1342,64
1343,F25D 11,1343,279
1344,C08L 43,1344,322
1345,C01B 33,1345,146
1346,B41J 3,1346,90
1347,F41H 1,1347,248
1348,C08L 77,1348,322
1349,C08F 26,1349,278
1350,B22F 8,1350,307
1351,H02P 101,1351,508
1352,B08B 7,1352,107
1353,G01F 3,1353,169
1354,B29K 509,1354,321
1355,G03C 7,1355,204
1356,C01G 33,1356,470
1357,F27D 1,1357,365
1358,B28D 5,1358,77
1359,G01K 17,1359,177
1360,F21S 45,1360,235
1361,B65D 77,1361,431
1362,C10B 41,1362,125
1363,G06V 10,1363,489
1364,C09J 105,1364,471
1365,C07D 279,1365,93
1366,C30B 31,1366,272
1367,C09D 163,1367,224
1368,B60P 7,1368,239
1369,B29K 33,1369,321
1370,B23H 11,1370,337
1371,B23D 79,1371,432
1372,A61C 8,1372,488
1373,B29L 22,1373,341
1374,F16H 33,1374,486
1375,C22B 21,1375,315
1376,A61B 7,1376,145
1377,C04B 41,1377,454
1378,G07C 9,1378,95
1379,C07C 35,1379,354
1380,C22B 26,1380,315
1381,A01K 61,1381,344
1382,G16B 15,1382,187
1383,G07B 15,1383,260
1384,F26B 25,1384,271
1385,E03D 9,1385,0
1386,G02B 5,1386,483
1387,B62J 1,1387,147
1388,C22B 59,1388,315
1389,G01K 15,1389,177
1390,G21C 1,1390,142
1391,F16K 35,1391,161
1392,B23C 9,1392,484
1393,B07B 1,1393,476
1394,H03K 25,1394,163
1395,B25J 15,1395,497
1396,F16H 27,1396,486
1397,F01B 31,1397,324
1398,C08F 38,1398,278
1399,G09G 5,1399,190
1400,H01L 49,1400,153
1401,C01C 1,1401,461
1402,B25J 18,1402,497
1403,A61B 1,1403,145
1404,B23B 37,1404,463
1405,C23F 11,1405,26
1406,B25H 1,1406,79
1407,B66C 13,1407,251
1408,A21B 3,1408,438
1409,B60B 27,1409,472
1410,G10L 21,1410,246
1411,B65D 65,1411,431
1412,C10B 27,1412,125
1413,F16N 13,1413,514
1414,G01M 3,1414,62
1415,B64D 27,1415,360
1416,C12P 1,1416,172
1417,D03D 13,1417,385
1418,A61C 5,1418,488
1419,C02F 1,1419,130
1420,C07C 335,1420,354
1421,H01T 13,1421,111
1422,B60W 10,1422,46
1423,C07C 263,1423,354
1424,B05C 5,1424,291
1425,H01J 47,1425,29
1426,B21C 9,1426,215
1427,C07C 57,1427,354
1428,F16C 32,1428,439
1429,B29K 401,1429,321
1430,C10G 49,1430,118
1431,H04W 92,1431,41
1432,B23D 47,1432,432
1433,H02J 4,1433,323
1434,F03B 17,1434,220
1435,H04Q 5,1435,479
1436,F15B 9,1436,475
1437,B63B 49,1437,381
1438,C09K 21,1438,265
1439,A61J 3,1439,11
1440,F04D 15,1440,434
1441,G01G 5,1441,22
1442,A62C 2,1442,115
1443,B24D 5,1443,207
1444,A46B 15,1444,230
1445,E05D 7,1445,226
1446,H02J 15,1446,323
1447,C07D 277,1447,93
1448,F04B 17,1448,506
1449,C08F 210,1449,278
1450,G16B 5,1450,187
1451,A01G 31,1451,452
1452,B21B 27,1452,416
1453,H04M 99,1453,396
1454,B23H 1,1454,337
1455,C25B 9,1455,266
1456,A47L 13,1456,253
1457,G03C 5,1457,204
1458,A61Q 3,1458,98
1459,G01R 13,1459,83
1460,F25D 27,1460,279
1461,D04B 21,1461,52
1462,C07C 50,1462,354
1463,B26B 1,1463,331
1464,D06H 3,1464,33
1465,B24B 21,1465,141
1466,C09D 179,1466,224
1467,C08G 69,1467,504
1468,H01H 45,1468,346
1469,B23P 19,1469,502
1470,C07C 49,1470,354
1471,H04R 5,1471,296
1472,H01F 6,1472,234
1473,C21D 1,1473,92
1474,C05G 3,1474,378
1475,G09B 1,1475,380
1476,H02P 25,1476,508
1477,F03D 15,1477,338
1478,B21D 22,1478,49
1479,G08B 5,1479,333
1480,C22F 1,1480,166
1481,C30B 9,1481,272
1482,B29B 11,1482,414
1483,B61D 19,1483,13
1484,B60D 1,1484,5
1485,C07K 16,1485,143
1486,B65B 55,1486,303
1487,C07C 33,1487,354
1488,F25B 15,1488,162
1489,H05K 9,1489,513
1490,B29K 83,1490,321
1491,C07D 341,1491,93
1492,B24D 7,1492,207
1493,A62B 35,1493,425
1494,F25B 29,1494,162
1495,F23J 15,1495,398
1496,C07C 239,1496,354
1497,E03D 11,1497,0
1498,H04S 5,1498,96
1499,H02B 13,1499,31
1500,C07C 13,1500,354
1501,B21B 45,1501,416
1502,C07K 9,1502,143
1503,B21D 35,1503,49
1504,G02B 13,1504,483
1505,G03G 13,1505,349
1506,H04J 1,1506,102
1507,A01G 25,1507,452
1508,A47C 21,1508,229
1509,G01D 9,1509,10
1510,C08F 230,1510,278
1511,B29K 23,1511,321
1512,B05B 9,1512,89
1513,H01C 1,1513,254
1514,B01B 1,1514,81
1515,C09D 101,1515,224
1516,H04M 3,1516,396
1517,G05D 9,1517,180
1518,G01G 23,1518,22
1519,G01N 3,1519,144
1520,C03C 23,1520,61
1521,B60K 13,1521,487
1522,C10J 1,1522,202
1523,B23B 11,1523,463
1524,C07J 17,1524,30
1525,C07D 245,1525,93
1526,H04W 60,1526,41
1527,C09D 105,1527,224
1528,H05B 3,1528,361
1529,B61H 13,1529,407
1530,B23C 5,1530,484
1531,H02K 47,1531,216
1532,A61C 19,1532,488
1533,B24B 39,1533,141
1534,C09D 145,1534,224
1535,F16C 7,1535,439
1536,G11C 17,1536,474
1537,G01L 9,1537,352
1538,C08G 18,1538,504
1539,F16B 9,1539,314
1540,B01D 1,1540,8
1541,G01N 17,1541,144
1542,F03D 9,1542,338
1543,A61H 39,1543,419
1544,F02G 1,1544,284
1545,A01K 99,1545,344
1546,C09D 115,1546,224
1547,C07D 301,1547,93
1548,E05B 85,1548,302
1549,H03D 3,1549,250
1550,B32B 9,1550,21
1551,B32B 18,1551,21
1552,G01M 13,1552,62
1553,C08L 85,1553,322
1554,F02D 13,1554,268
1555,B24D 3,1555,207
1556,C12Q 3,1556,402
1557,F28F 19,1557,312
1558,H04W 80,1558,41
1559,E21B 17,1559,140
1560,B82Y 20,1560,175
1561,G01R 15,1561,83
1562,C09D 175,1562,224
1563,F25B 39,1563,162
1564,F16B 31,1564,314
1565,C09B 55,1565,67
1566,G03B 30,1566,465
1567,C12G 3,1567,297
1568,C07C 257,1568,354
1569,G06V 40,1569,489
1570,A43B 7,1570,99
1571,G01C 9,1571,138
1572,F03D 3,1572,338
1573,G07F 19,1573,262
1574,C08F 238,1574,278
1575,D06M 10,1575,500
1576,F27D 19,1576,365
1577,G02B 27,1577,483
1578,G12B 3,1578,245
1579,F23C 5,1579,20
1580,C01B 17,1580,146
1581,C07D 421,1581,93
1582,G16B 10,1582,187
1583,G21G 4,1583,64
1584,F02F 5,1584,157
1585,A61L 101,1585,38
1586,C11C 3,1586,286
1587,C12P 19,1587,172
1588,B29D 23,1588,100
1589,C09C 1,1589,345
1590,H01P 11,1590,300
1591,C09D 111,1591,224
1592,C03C 14,1592,61
1593,B82Y 15,1593,175
1594,D06Q 1,1594,183
1595,C22B 47,1595,315
1596,C10G 25,1596,118
1597,B61D 33,1597,13
1598,F16D 41,1598,485
1599,A01H 5,1599,340
1600,G01N 21,1600,144
1601,G02C 9,1601,362
1602,A61Q 11,1602,98
1603,G16H 70,1603,445
1604,B23K 26,1604,217
1605,C08F 226,1605,278
1606,B62M 6,1606,358
1607,H02H 5,1607,149
1608,C05F 3,1608,460
1609,B29K 309,1609,321
1610,B23Q 17,1610,394
1611,F02M 69,1611,301
1612,E02B 15,1612,2
1613,H01P 7,1613,300
1614,H01H 19,1614,346
1615,B21D 1,1615,49
1616,G21C 13,1616,142
1617,B66F 11,1617,368
1618,A44B 1,1618,491
1619,B60L 11,1619,443
1620,C07C 273,1620,354
1621,A23G 1,1621,505
1622,F16C 35,1622,439
1623,G08B 29,1623,333
1624,G01C 7,1624,138
1625,G05D 25,1625,180
1626,F01C 21,1626,219
1627,C04B 14,1627,454
1628,G21G 5,1628,64
1629,C07H 11,1629,59
1630,C07B 45,1630,305
1631,B26D 5,1631,233
1632,H02P 6,1632,508
1633,F01P 5,1633,424
1634,G16B 99,1634,187
1635,G01N 19,1635,144
1636,B01J 8,1636,490
1637,B05C 3,1637,291
1638,C10L 1,1638,494
1639,G01C 22,1639,138
1640,B01D 65,1640,8
1641,A47B 77,1641,408
1642,G11C 7,1642,474
1643,G16Y 20,1643,158
1644,F01D 25,1644,87
1645,F21V 7,1645,117
1646,B22F 7,1646,307
1647,F24V 30,1647,109
1648,B32B 1,1648,21
1649,G05G 1,1649,167
1650,C23F 3,1650,26
1651,G06F 117,1651,417
1652,G01F 23,1652,169
1653,A61J 11,1653,11
1654,C22B 9,1654,315
1655,C22C 45,1655,310
1656,G05G 15,1656,167
1657,E04B 7,1657,174
1658,G16Y 10,1658,158
1659,F21W 106,1659,299
1660,C01G 21,1660,470
1661,C07D 473,1661,93
1662,B27C 3,1662,293
1663,H01L 45,1663,153
1664,B65H 3,1664,63
1665,F16D 51,1665,485
1666,A23N 12,1666,66
1667,F24D 19,1667,350
1668,C07C 53,1668,354
1669,E05D 1,1669,226
1670,F02C 3,1670,515
1671,D01D 1,1671,523
1672,C09D 127,1672,224
1673,G10L 25,1673,246
1674,H02G 15,1674,375
1675,E05B 79,1675,302
1676,F16H 25,1676,486
1677,B62K 3,1677,258
1678,F16F 13,1678,255
1679,A01G 29,1679,452
1680,H01R 24,1680,275
1681,B65B 5,1681,303
1682,H04B 14,1682,211
1683,B01D 25,1683,8
1684,E05B 1,1684,302
1685,F16H 21,1685,486
1686,F02F 3,1686,157
1687,A01N 37,1687,374
1688,C04B 28,1688,454
1689,E01C 11,1689,332
1690,B60W 50,1690,46
1691,A63B 23,1691,51
1692,G06N 3,1692,1
1693,C11D 17,1693,468
1694,A61B 17,1694,145
1695,H03L 3,1695,403
1696,A23K 30,1696,105
1697,F16C 3,1697,439
1698,B65G 43,1698,152
1699,B61B 13,1699,176
1700,C07D 493,1700,93
1701,E04H 15,1701,97
1702,C09J 5,1702,471
1703,B65D 85,1703,431
1704,D21H 17,1704,329
1705,A62D 101,1705,116
1706,H01F 13,1706,234
1707,D21H 23,1707,329
1708,A01K 93,1708,344
1709,H01H 21,1709,346
1710,H01H 85,1710,346
1711,C23C 4,1711,188
1712,A61J 7,1712,11
1713,A46B 17,1713,230
1714,F24C 3,1714,516
1715,F25B 41,1715,162
1716,C12N 15,1716,363
1717,C07B 41,1717,305
1718,C07D 317,1718,93
1719,C01B 5,1719,146
1720,C07F 19,1720,510
1721,B29K 7,1721,321
1722,H03G 11,1722,282
1723,C08F 263,1723,278
1724,G01K 19,1724,177
1725,C08F 236,1725,278
1726,C07C 261,1726,354
1727,B21J 7,1727,269
1728,F16D 55,1728,485
1729,A61P 31,1729,154
1730,G01N 7,1730,144
1731,H05K 10,1731,513
1732,C22C 18,1732,310
1733,F16J 9,1733,151
1734,B05B 17,1734,89
1735,A01K 11,1735,344
1736,F16H 9,1736,486
1737,C14C 11,1737,442
1738,C07C 51,1738,354
1739,E02D 5,1739,372
1740,G06F 8,1740,417
1741,F26B 15,1741,271
1742,H04W 4,1742,41
1743,G01C 15,1743,138
1744,G05F 7,1744,379
1745,B65B 47,1745,303
1746,H03J 9,1746,418
1747,C08B 37,1747,155
1748,C25F 1,1748,208
1749,A01N 43,1749,374
1750,G09F 25,1750,306
1751,C03B 29,1751,24
1752,G01N 25,1752,144
1753,B27B 17,1753,123
1754,C08G 85,1754,504
1755,B29K 503,1755,321
1756,B60R 1,1756,94
1757,C09J 121,1757,471
1758,B65D 45,1758,431
1759,B62L 3,1759,70
1760,A01N 55,1760,374
1761,C07K 5,1761,143
1762,F25C 1,1762,34
1763,G01S 3,1763,511
1764,C08F 10,1764,278
1765,B25B 1,1765,495
1766,A23K 50,1766,105
1767,B23Q 7,1767,394
1768,E02D 13,1768,372
1769,G08B 23,1769,333
1770,G06M 3,1770,73
1771,A23L 21,1771,44
1772,C09B 45,1772,67
1773,B09B 3,1773,410
1774,F21W 102,1774,299
1775,A61L 27,1775,38
1776,B01J 29,1776,490
1777,C21B 7,1777,420
1778,H02K 3,1778,216
1779,C08F 297,1779,278
1780,B65G 39,1780,152
1781,F23D 14,1781,389
1782,H02N 2,1782,449
1783,C12Q 1,1783,402
1784,H01Q 23,1784,274
1785,G01D 15,1785,10
1786,C03B 37,1786,24
1787,F02N 15,1787,133
1788,F16L 25,1788,48
1789,G01T 3,1789,159
1790,G05B 17,1790,493
1791,F28F 11,1791,312
1792,B29K 63,1792,321
1793,C10B 57,1793,125
1794,C10M 103,1794,82
1795,B23H 9,1795,337
1796,A44C 9,1796,429
1797,C01B 32,1797,146
1798,G16H 80,1798,445
1799,F23D 1,1799,389
1800,C09J 191,1800,471
1801,G11C 13,1801,474
1802,H05B 33,1802,361
1803,F16B 11,1803,314
1804,F03D 1,1804,338
1805,A61P 29,1805,154
1806,F04D 3,1806,434
1807,C08L 97,1807,322
1808,B61B 3,1808,176
1809,C07K 14,1809,143
1810,G02F 1,1810,509
1811,A61Q 19,1811,98
1812,B05B 3,1812,89
1813,F01P 7,1813,424
1814,A61L 9,1814,38
1815,F21Y 101,1815,367
1816,C07D 303,1816,93
1817,C10M 175,1817,82
1818,C07C 47,1818,354
1819,F21W 107,1819,299
1820,C07C 315,1820,354
1821,F03G 5,1821,213
1822,E21B 47,1822,140
1823,C09K 19,1823,265
1824,B29C 48,1824,401
1825,G08B 25,1825,333
1826,H01H 83,1826,346
1827,A41C 3,1827,129
1828,B24B 19,1828,141
1829,G06E 1,1829,45
1830,A23K 10,1830,105
1831,C09K 17,1831,265
1832,C08L 41,1832,322
1833,F24H 3,1833,74
1834,G10H 7,1834,320
1835,H04L 23,1835,84
1836,B66F 9,1836,368
1837,B65H 54,1837,63
1838,B33Y 30,1838,316
1839,G02B 11,1839,483
1840,A44C 23,1840,429
1841,B29C 67,1841,401
1842,H04R 19,1842,296
1843,B66C 21,1843,251
1844,G11C 19,1844,474
1845,F02D 43,1845,268
1846,C08L 7,1846,322
1847,B23B 31,1847,463
1848,B21D 5,1848,49
1849,B60K 25,1849,487
1850,F16N 39,1850,514
1851,B60J 3,1851,164
1852,F01K 9,1852,42
1853,G01P 3,1853,459
1854,B24B 1,1854,141
1855,C25B 3,1855,266
1856,G05B 9,1856,493
1857,B23B 19,1857,463
1858,C22C 21,1858,310
1859,B81B 7,1859,186
1860,A61G 5,1860,231
1861,A61M 37,1861,122
1862,A47B 96,1862,408
1863,D04H 3,1863,85
1864,B66B 7,1864,512
1865,B30B 9,1865,397
1866,F27B 5,1866,210
1867,H01Q 11,1867,274
1868,G02B 21,1868,483
1869,C23C 26,1869,188
1870,H01Q 13,1870,274
1871,F21S 9,1871,235
1872,C08K 7,1872,65
1873,H01H 71,1873,346
1874,A62C 31,1874,115
1875,F01D 1,1875,87
1876,G01S 7,1876,511
1877,H01B 12,1877,225
1878,B63B 35,1878,381
1879,B62M 7,1879,358
1880,C07D 497,1880,93
1881,B21J 1,1881,269
1882,G10L 99,1882,246
1883,H01H 43,1883,346
1884,B25B 21,1884,495
1885,C08F 228,1885,278
1886,G09G 1,1886,190
1887,C10M 125,1887,82
1888,C11B 3,1888,455
1889,C09J 177,1889,471
1890,A61P 3,1890,154
1891,H01H 37,1891,346
1892,B66F 3,1892,368
1893,C08H 8,1893,128
1894,B28B 11,1894,150
1895,E04F 11,1895,55
1896,F27B 7,1896,210
1897,B01D 57,1897,8
1898,G05B 1,1898,493
1899,A61B 42,1899,145
1900,A63B 59,1900,51
1901,B32B 25,1901,21
1902,B25B 15,1902,495
1903,C07D 291,1903,93
1904,F16K 1,1904,161
1905,F28F 27,1905,312
1906,C07C 7,1906,354
1907,C08G 12,1907,504
1908,C03B 7,1908,24
1909,C07D 223,1909,93
1910,A21B 2,1910,438
1911,F23L 15,1911,56
1912,F24S 60,1912,131
1913,B65H 7,1913,63
1914,F28G 15,1914,501
1915,B23Q 13,1915,394
1916,C08L 63,1916,322
1917,G05D 1,1917,180
1918,C01G 30,1918,470
1919,B62D 101,1919,119
1920,C07C 305,1920,354
1921,C01C 3,1921,461
1922,F28D 7,1922,444
1923,C07D 311,1923,93
1924,C09B 63,1924,67
1925,G21C 3,1925,142
1926,B60K 35,1926,487
1927,F17B 1,1927,450
1928,C10N 20,1928,304
1929,E04F 13,1929,55
1930,F16G 1,1930,124
1931,A61P 35,1931,154
1932,F25B 23,1932,162
1933,D04H 13,1933,85
1934,B65B 15,1934,303
1935,G01H 11,1935,451
1936,F17C 5,1936,134
1937,F01N 13,1937,243
1938,H04N 7,1938,113
1939,C07D 229,1939,93
1940,C01G 39,1940,470
1941,B02C 4,1941,283
1942,C12R 1,1942,244
1943,B23P 13,1943,502
1944,D06M 11,1944,500
1945,B22D 13,1945,317
1946,C10L 5,1946,494
1947,C01G 45,1947,470
1948,F24H 1,1948,74
1949,F28C 3,1949,309
1950,F04D 11,1950,434
1951,H04M 1,1951,396
1952,B29K 9,1952,321
1953,C07D 519,1953,93
1954,A21C 14,1954,437
1955,C40B 50,1955,441
1956,F16K 37,1956,161
1957,H05B 41,1957,361
1958,C13K 3,1958,281
1959,C22C 28,1959,310
1960,H01H 89,1960,346
1961,B65H 27,1961,63
1962,C09D 17,1962,224
1963,C10J 3,1963,202
1964,G12B 5,1964,245
1965,F17C 9,1965,134
1966,B29K 71,1966,321
1967,F24F 140,1967,288
1968,B62J 40,1968,147
1969,G01S 13,1969,511
1970,G07F 17,1970,262
1971,B65D 53,1971,431
1972,C08L 101,1972,322
1973,G06F 3,1973,417
1974,C08K 13,1974,65
1975,F27D 25,1975,365
1976,F01L 3,1976,411
1977,G06T 1,1977,422
1978,B01F 11,1978,520
1979,B25J 21,1979,497
1980,B08B 13,1980,107
1981,G01H 13,1981,451
1982,B64D 39,1982,360
1983,C09D 133,1983,224
1984,F22B 1,1984,203
1985,H01L 35,1985,153
1986,H01H 5,1986,346
1987,F25B 49,1987,162
1988,H04N 13,1988,113
1989,G09B 3,1989,380
1990,F01M 9,1990,404
1991,G06F 21,1991,417
1992,A43D 86,1992,308
1993,C22C 27,1993,310
1994,G06F 7,1994,417
1995,A01G 24,1995,452
1996,H04N 9,1996,113
1997,C22C 9,1997,310
1998,H03K 19,1998,163
1999,E01F 15,1999,58
2000,H01F 17,2000,234
2001,H04W 52,2001,41
2002,B01J 39,2002,490
2003,C07C 39,2003,354
2004,G03F 3,2004,492
2005,C07D 293,2005,93
2006,A23L 35,2006,44
2007,A44C 11,2007,429
2008,B01F 33,2008,520
2009,D06M 15,2009,500
2010,C07H 1,2010,59
2011,G06N 99,2011,1
2012,B23B 25,2012,463
2013,C07D 209,2013,93
2014,H01L 33,2014,153
2015,E06B 1,2015,426
2016,D06N 3,2016,191
2017,B21C 23,2017,215
2018,A61L 2,2018,38
2019,F01K 25,2019,42
2020,G01V 1,2020,252
2021,F23L 13,2021,56
2022,B65C 1,2022,242
2023,C06B 43,2023,276
2024,F26B 9,2024,271
2025,C08L 13,2025,322
2026,B64D 47,2026,360
2027,H03H 19,2027,195
2028,H01H 7,2028,346
2029,B01D 63,2029,8
2030,H01R 11,2030,275
2031,C08G 75,2031,504
2032,A46B 13,2032,230
2033,H01L 39,2033,153
2034,H02P 7,2034,508
2035,H02N 11,2035,449
2036,B64C 19,2036,348
2037,C09B 35,2037,67
2038,G01F 19,2038,169
2039,A61L 26,2039,38
2040,F16B 2,2040,314
2041,A01C 21,2041,292
2042,H03G 1,2042,282
2043,H02K 1,2043,216
2044,C08B 3,2044,155
2045,H04R 29,2045,296
2046,G08B 9,2046,333
2047,C08C 2,2047,237
2048,C07B 47,2048,305
2049,C08L 55,2049,322
2050,H01T 21,2050,111
2051,C08F 36,2051,278
2052,B29C 44,2052,401
2053,C22C 47,2053,310
2054,G06Q 30,2054,386
2055,A62C 37,2055,115
2056,B23B 41,2056,463
2057,F17C 1,2057,134
2058,G01P 13,2058,459
2059,C07B 59,2059,305
2060,B21C 1,2060,215
2061,C01B 23,2061,146
2062,C07C 37,2062,354
2063,H01P 5,2063,300
2064,F16C 19,2064,439
2065,B22D 1,2065,317
2066,C03B 5,2066,24
2067,C07H 21,2067,59
2068,G06K 9,2068,423
2069,C09D 193,2069,224
2070,C23C 30,2070,188
2071,F16C 1,2071,439
2072,C09J 151,2072,471
2073,B41F 17,2073,78
2074,C23F 15,2074,26
2075,H01F 29,2075,234
2076,F02B 61,2076,371
2077,H02S 50,2077,54
2078,F25D 13,2078,279
2079,G02B 3,2079,483
2080,C23C 22,2080,188
2081,B65G 63,2081,152
2082,E06B 5,2082,426
2083,B01D 15,2083,8
2084,F16P 3,2084,522
2085,F15B 13,2085,475
2086,D06P 1,2086,249
2087,E21B 43,2087,140
2088,E05B 15,2088,302
2089,B21H 3,2089,201
2090,G04F 7,2090,178
2091,C09D 131,2091,224
2092,B65D 13,2092,431
2093,C04B 16,2093,454
2094,H02J 3,2094,323
2095,A01N 41,2095,374
2096,A01P 7,2096,114
2097,G08G 3,2097,458
2098,H05H 7,2098,160
2099,F28B 1,2099,6
2100,G01R 27,2100,83
2101,H05B 6,2101,361
2102,G03F 5,2102,492
2103,F16D 69,2103,485
2104,F16D 131,2104,485
2105,H01L 25,2105,153
2106,G06F 15,2106,417
2107,B65G 1,2107,152
2108,B60L 50,2108,443
2109,G06G 7,2109,481
2110,A01K 59,2110,344
2111,C07C 229,2111,354
2112,C07D 451,2112,93
2113,C07C 17,2113,354
2114,B62D 61,2114,119
2115,F02D 45,2115,268
2116,B01D 21,2116,8
2117,C08K 11,2117,65
2118,E05B 49,2118,302
2119,C10M 177,2119,82
2120,B41J 23,2120,90
2121,H01R 27,2121,275
2122,F16H 43,2122,486
2123,C12P 7,2123,172
2124,E01C 13,2124,332
2125,B64C 39,2125,348
2126,C09B 9,2126,67
2127,C03B 20,2127,24
2128,C23C 2,2128,188
2129,F16L 13,2129,48
2130,B01D 43,2130,8
2131,B65H 9,2131,63
2132,H04R 7,2132,296
2133,F24F 13,2133,288
2134,B01D 71,2134,8
2135,B65G 35,2135,152
